price,rank,weeks_on_list,title,rank_last_week,description,author,list_name,list_name_encoded,bestsellers_date,published_date,publisher
0.00,6,3,A THOUSAND HEARTBEATS,5,Annika and Lennox are lovers on opposing sides of an impending war.,Kiera Cass,Young Adult Hardcover,young-adult-hardcover,2022-12-17,2023-01-01,HarperTeen
0.00,7,23,FAMILY OF LIARS,9,This prequel to “We Were Liars” focuses on Cady's mother and aunts as teenagers in 1987.,E. Lockhart,Young Adult Hardcover,young-adult-hardcover,2022-12-17,2023-01-01,Delacorte
0.00,8,6,I WAS BORN FOR THIS,8,"Angel meets the front man of her favorite boy band, the Ark.",Alice Oseman,Young Adult Hardcover,young-adult-hardcover,2022-12-17,2023-01-01,Scholastic
0.00,9,28,LOVELESS,10,"Georgia, a British teenager, works on accepting her aro-ace identity.",Alice Oseman,Young Adult Hardcover,young-adult-hardcover,2022-12-17,2023-01-01,Scholastic
0.00,10,6,BLOODMARKED,7,"Bree and her friends go on the run to save her love, Nick.",Tracy Deonn,Young Adult Hardcover,young-adult-hardcover,2022-12-17,2023-01-01,Simon & Schuster
0.00,1,0,FAIRY TALE,0,"A high school kid inherits a shed that is a portal to another world where good and evil are at war. Read by Seth Numrich and the author. 24 hours, 4 minutes unabridged.",Stephen King,Audio Fiction,audio-fiction,2022-12-17,2023-01-01,Simon & Schuster Audio
0.00,2,0,LESSONS IN CHEMISTRY,0,"A scientist and single mother living in California in the 1960s becomes a star on a TV cooking show. Read by Miranda Raison, Pandora Sykes and the author. 11 hours, 55 minutes unabridged.",Bonnie Garmus,Audio Fiction,audio-fiction,2022-12-17,2023-01-01,Random House Audio
0.00,3,0,IT STARTS WITH US,0,"In the sequel to “It Ends With Us,” Lily deals with her jealous ex-husband as she reconnects with her first boyfriend. Read by Colin Donnell and Olivia Song. 8 hours, 40 minutes unabridged.",Colleen Hoover,Audio Fiction,audio-fiction,2022-12-17,2023-01-01,Simon & Schuster Audio
0.00,4,0,THE BOYS FROM BILOXI,0,"Two childhood friends follow in their fathers’ footsteps, which puts them on opposite sides of the law. Read by Michael Beck. 17 hours, 23 minutes unabridged.",John Grisham,Audio Fiction,audio-fiction,2022-12-17,2023-01-01,Random House Audio
0.00,5,0,DEMON COPPERHEAD,0,"A reimagining of Charles Dickens’s “David Copperfield” set in the mountains of southern Appalachia. Read by Charlie Thurston. 21 hours, 3 minutes unabridged.",Barbara Kingsolver,Audio Fiction,audio-fiction,2022-12-17,2023-01-01,HarperAudio
0.00,6,0,IT ENDS WITH US,0,"A battered wife raised in a violent home attempts to halt the cycle of abuse. Read by Olivia Song. 11 hours, 11 minutes unabridged.",Colleen Hoover,Audio Fiction,audio-fiction,2022-12-17,2023-01-01,Simon & Schuster Audio
0.00,7,0,"TOMORROW, AND TOMORROW, AND TOMORROW",0,"Two friends find their partnership challenged in the world of video game design. Read by Jennifer Kim and Julian Cihi. 13 hours, 53 minutes unabridged.",Gabrielle Zevin,Audio Fiction,audio-fiction,2022-12-17,2023-01-01,Random House Audio
0.00,8,0,VERITY,0,"Lowen Ashleigh is hired by the husband of an injured writer to complete her popular series and uncovers a horrifying truth. Read by Vanessa Johansson and Amy Landon. 8 hours, 10 minutes unabridged.",Colleen Hoover,Audio Fiction,audio-fiction,2022-12-17,2023-01-01,Audible Studios
0.00,9,0,MAD HONEY,0,"After returning to her hometown, Olivia McAfee’s son gets accused of killing his crush. Read by Carrie Coon, Key Taw and the authors. 15 hours, 13 minutes unabridged.",Jodi Picoult and Jennifer Finney Boylan,Audio Fiction,audio-fiction,2022-12-17,2023-01-01,Random House Audio
0.00,10,0,DESERT STAR,0,"Ballard and Bosch bury old resentments as they go after two killers. Read by Titus Welliver, Christine Lakin and Peter Giles. 9 hours, 37 minutes unabridged.",Michael Connelly,Audio Fiction,audio-fiction,2022-12-17,2023-01-01,Hachette Audio
0.00,11,0,TOM CLANCY: RED WINTER,0,"The 22nd book in the Jack Ryan series. Ryan goes behind the Berlin Wall in 1985 to investigate an East German defector. Read by Scott Brick. 12 hours, 38 minutes unabridged.",Marc Cameron,Audio Fiction,audio-fiction,2022-12-17,2023-01-01,Random House Audio
0.00,12,0,REMARKABLY BRIGHT CREATURES,0,"A widow working the night shift at the Sowell Bay Aquarium is aided in solving a mystery by a giant Pacific octopus living there. Read by Marin Ireland and Michael Urie. 11 hours, 16 minutes unabridged.",Shel Van Pelt,Audio Fiction,audio-fiction,2022-12-17,2023-01-01,HarperAudio
0.00,13,0,THE SEVEN HUSBANDS OF EVELYN HUGO,0,"A movie icon recounts stories of her loves and career to a struggling magazine writer. Read by Alma Cuervo, Julia Whelan and Robin Miles. 12 hours, 10 minutes unabridged.",Taylor Jenkins Reid,Audio Fiction,audio-fiction,2022-12-17,2023-01-01,Simon & Schuster Audio
0.00,14,0,FAILURE MODE,0,"The 15th book in the Expeditionary Force series. Read by R.C. Bray. 19 hours, 22 minutes unabridged.",Craig Alanson,Audio Fiction,audio-fiction,2022-12-17,2023-01-01,Podium Audio
0.00,15,0,A WORLD OF CURIOSITIES,0,"The 18th book in the Chief Inspector Gamache series. When an attic room that was sealed off 160 years ago is opened, an old enemy returns. Read by Robert Bathurst. 13 hours, 15 minutes unabridged.",Louise Penny,Audio Fiction,audio-fiction,2022-12-17,2023-01-01,Macmillan Audio
0.00,1,0,THE LIGHT WE CARRY,0,The former first lady shares personal stories and the tools she uses to deal with difficult situations. Read by the author. 10 hours unabridged.,Michelle Obama,Audio Nonfiction,audio-nonfiction,2022-12-17,2023-01-01,Random House Audio
0.00,2,0,I'M GLAD MY MOM DIED,0,"The actress and filmmaker describes her eating disorders and difficult relationship with her mother. Read by the author. 6 hours, 25 minutes unabridged.",Jennette McCurdy,Audio Nonfiction,audio-nonfiction,2022-12-17,2023-01-01,Simon & Schuster Audio
0.00,3,0,"FRIENDS, LOVERS, AND THE BIG TERRIBLE THING",0,"The actor, known for playing Chandler Bing on “Friends,” shares stories from his childhood and his struggles with sobriety. Read by the author. 8 hours, 49 minutes unabridged.",Matthew Perry,Audio Nonfiction,audio-nonfiction,2022-12-17,2023-01-01,Macmillan Audio
0.00,4,0,THE BODY KEEPS THE SCORE,0,"How trauma affects the body and mind, and innovative treatments for recovery. Read by Sean Pratt. 16 hours, 17 minutes unabridged. ",Bessel van der Kolk,Audio Nonfiction,audio-nonfiction,2022-12-17,2023-01-01,Penguin Audio
0.00,5,0,GREENLIGHTS,0,"The Academy Award-winning actor shares snippets from the diaries he kept over 35 years. Read by the author. 6 hours, 42 minutes unabridged.",Matthew McConaughey,Audio Nonfiction,audio-nonfiction,2022-12-17,2023-01-01,Random House Audio
0.00,6,0,SURRENDER,0,"The lead singer of the Irish rock band U2 offers details of his life, career and activism. Read by the author. 20 hours, 26 minutes unabridged.",Bono,Audio Nonfiction,audio-nonfiction,2022-12-17,2023-01-01,Random House Audio
0.00,7,0,FINDING ME,0,"The multiple award-winning actress describes the difficulties she encountered before claiming her sense of self and achieving professional success. Read by the author. 9 hours, 15 minutes unabridged.",Viola Davis,Audio Nonfiction,audio-nonfiction,2022-12-17,2023-01-01,HarperAudio
0.00,8,0,THE MYTH OF NORMAL,0,"The potential ways in which trauma and stress from modern-day living can affect our physical health. Read by Daniel Maté. 18 hours, 13 minutes unabridged.",Gabor Maté with Daniel Maté,Audio Nonfiction,audio-nonfiction,2022-12-17,2023-01-01,Penguin Audio
0.00,9,0,STARRY MESSENGER,0,"The astrophysicist and director of the Hayden Planetarium delves into subjects including politics, religion, gender and race. Read by the author. 7 hours, 17 minutes unabridged.",Neil deGrasse Tyson,Audio Nonfiction,audio-nonfiction,2022-12-17,2023-01-01,Macmillan Audio
0.00,10,0,WHAT HAPPENED TO YOU?,0,"An approach to dealing with trauma that shifts an essential question used to investigate it. Read by the authors. 8 hours, 27 minutes unabridged.",Bruce D. Perry and Oprah Winfrey,Audio Nonfiction,audio-nonfiction,2022-12-17,2023-01-01,Macmillan Audio
0.00,11,0,EXTREME OWNERSHIP,0,"Applying the principles of Navy SEALs leadership training to any organization. Read by the authors. 8 hours, 15 minutes unabridged.",Jocko Willink and Leif Babin,Audio Nonfiction,audio-nonfiction,2022-12-17,2023-01-01,Macmillan Audio
0.00,12,0,SAPIENS,0,"How Homo sapiens became Earth’s dominant species. Read by Derek Perkins. 15 hours, 17 minutes unabridged.",Yuval Noah Harari,Audio Nonfiction,audio-nonfiction,2022-12-17,2023-01-01,HarperAudio
0.00,13,0,AND THERE WAS LIGHT,0,"The Pulitzer Prize-winning biographer portrays the life of Abraham Lincoln. Read by the author. 17 hours, 50 minutes unabridged.",Jon Meacham,Audio Nonfiction,audio-nonfiction,2022-12-17,2023-01-01,Random House Audio
0.00,14,0,BORN A CRIME,0,"A memoir about growing up in South Africa by the host of “The Daily Show.” Read by the author. 8 hours, 50 minutes unabridged.",Trevor Noah,Audio Nonfiction,audio-nonfiction,2022-12-17,2023-01-01,Audible Studios
0.00,15,0,AN IMMENSE WORLD,0,"The Pulitzer Prize–winning science writer explains the sensory perceptions and ways of communication used by a variety of animals. Read by the author. 14 hours, 18 minutes unabridged.",Ed Yong,Audio Nonfiction,audio-nonfiction,2022-12-17,2023-01-01,Random House Audio
0.00,1,0,ATOMIC HABITS,0,,James Clear,Business Books,business-books,2022-12-17,2023-01-01,Avery
0.00,2,0,CHIP WAR,0,,Chris Miller,Business Books,business-books,2022-12-17,2023-01-01,Scribner
0.00,3,0,DARE TO LEAD,0,,Brené Brown,Business Books,business-books,2022-12-17,2023-01-01,Random House
0.00,4,0,EXTREME OWNERSHIP,0,,Jocko Willink and Leif Babin,Business Books,business-books,2022-12-17,2023-01-01,St. Martin's
0.00,5,0,FINANCIAL FEMINIST,0,,Tori Dunlap,Business Books,business-books,2022-12-17,2023-01-01,Dey Street
0.00,6,0,"THINKING, FAST AND SLOW",0,,Daniel Kahneman,Business Books,business-books,2022-12-17,2023-01-01,"Farrar, Straus & Giroux"
0.00,7,0,VANDERBILT,0,,Anderson Cooper and Katherine Howe,Business Books,business-books,2022-12-17,2023-01-01,Harper
0.00,8,0,THE BOOK OF BOUNDARIES,0,,Melissa Urban,Business Books,business-books,2022-12-17,2023-01-01,Dial
0.00,9,0,OUTLIERS,0,,Malcolm Gladwell,Business Books,business-books,2022-12-17,2023-01-01,"Back Bay/Little, Brown"
0.00,10,0,EMPIRE OF PAIN,0,,Patrick Radden Keefe,Business Books,business-books,2022-12-17,2023-01-01,Doubleday
0.00,1,0,COLLABORATIONS,0,"The fourth book in the Cat Kid Comic Club series. After doing their chores, baby frogs work together to create more mini-comics.",Dav Pilkey,Graphic Books and Manga,graphic-books-and-manga,2022-12-17,2023-01-01,Scholastic
0.00,2,0,MOON RISING,0,The sixth book in the Wings of Fire graphic novel series; adapted by Barry Deutsch and Rachel Swirsky.,Tui T. Sutherland.,Graphic Books and Manga,graphic-books-and-manga,2022-12-17,2023-01-01,Scholastic
0.00,3,0,"CHAINSAW MAN, VOL. 1",0,A poor young man who was betrayed by someone he once trusted discovers he has the power of a devil inside him.,Tatsuki Fujimoto,Graphic Books and Manga,graphic-books-and-manga,2022-12-17,2023-01-01,VIZ Media
0.00,4,0,ON PURPOSE,0,"The third book in the Cat Kid Comic Club series. Fame, fortune and creativity pull the members of the comic club in different directions.",Dav Pilkey,Graphic Books and Manga,graphic-books-and-manga,2022-12-17,2023-01-01,Scholastic
0.00,5,0,MOTHERING HEIGHTS,0,The 10th book in the Dog Man series. Can the power of love overcome the darkness and despair created by new villains?,Dav Pilkey,Graphic Books and Manga,graphic-books-and-manga,2022-12-17,2023-01-01,Scholastic
0.00,6,0,JESSI'S SECRET LANGUAGE,0,The 12th book in the Baby-sitters Club graphic novel series. Jessi uses sign language with her charge.,Ann M. Martin.,Graphic Books and Manga,graphic-books-and-manga,2022-12-17,2023-01-01,Scholastic
0.00,7,0,THE BAD GUYS IN THE OTHERS?!,0,The 16th book in the Bad Guys series. An oversharing bat and a guy with a mullet add to the weirdness.,Aaron Blabey,Graphic Books and Manga,graphic-books-and-manga,2022-12-17,2023-01-01,Scholastic
0.00,8,0,GRIME AND PUNISHMENT,0,"The ninth book in the Dog Man series. After turning in his badge, the canine cop is determined not to just roll over.",Dav Pilkey,Graphic Books and Manga,graphic-books-and-manga,2022-12-17,2023-01-01,Scholastic
0.00,9,0,MARY ANNE'S BAD LUCK MYSTERY,0,The 13th book in the Baby-sitters Club graphic novel series. Mary Anne receives a bad-luck charm in the mail with instructions to wear it.,Ann M. Martin.,Graphic Books and Manga,graphic-books-and-manga,2022-12-17,2023-01-01,Scholastic
0.00,10,0,NUMBER ONE IS WALKING,0,"An illustrated memoir detailing Martin’s time as an actor, comedian, banjo player and more.",Steve Martin.,Graphic Books and Manga,graphic-books-and-manga,2022-12-17,2023-01-01,Celadon
0.00,11,0,"SPY X FAMILY, VOL. 1",0,"A master spy must pass himself off as a family man to infiltrate a private school, but his new wife is an assassin and adopted child is a telepath.",Tatsuya Endo,Graphic Books and Manga,graphic-books-and-manga,2022-12-17,2023-01-01,VIZ Media
0.00,12,0,"JUJUTSU KAISEN, VOL. 18",0,The action moves to an underground fight club where a suspended third-year student at Jujutsu High works as a bookie.,Gege Akutami,Graphic Books and Manga,graphic-books-and-manga,2022-12-17,2023-01-01,VIZ Media
0.00,13,0,FOR WHOM THE BALL ROLLS,0,The seventh book in the Dog Man series. A new villain has a bone to pick with Dog Man while Petey the Cat starts a new life.,Dav Pilkey,Graphic Books and Manga,graphic-books-and-manga,2022-12-17,2023-01-01,Scholastic
0.00,14,0,"CHAINSAW MAN, VOL. 2",0,Denji fights the Bat Devil in pursuit of something he isn’t sure will bring him happiness.,Tatsuki Fujimoto,Graphic Books and Manga,graphic-books-and-manga,2022-12-17,2023-01-01,VIZ Media
0.00,15,0,PERSPECTIVES,0,The second bo
